seguradora_id,data_proposta,data_finalizada,modelo,fabricante,fabricacao,ano_modelo,case
2,2023-07-31,2023-07-31,NINJA 300,KAWASAKI,2017,2017,Reprovado
2,2023-07-31,2023-07-31,YS 150 Fazer ED,YAMAHA,2015,2015,Aprovado
2,2023-07-31,2023-07-31,CG 150 FAN ESDi,Honda,2011,2011,Aprovado
73,2023-07-31,2023-08-01,"","","","",Reprovado
2,2023-07-31,2023-07-31,NXR 150 Bros ESD,Honda,2007,2008,Aprovado
2,2023-07-31,2023-07-31,C3 Origine 1.5 Flex 8V 5p Mec.,Citroën,2016,2017,Aprovado
2,2023-07-31,2023-07-31,New Age,Bashi,2022,2022,Aprovado
2,2023-07-31,2023-07-31,CG 150 TITAN-ESD MIX Flex,Honda,2013,2013,Aprovado
2,2023-07-31,2023-07-31,XTZ 250 TENERE,YAMAHA,2013,2013,Aprovado
2,2023-07-31,2023-07-31,Baleno 1.6 16V Aut.,Suzuki,1997,1998,Aprovado
2,2023-07-31,2023-07-31,CB 300R,Honda,2009,2010,Aprovado
2,2023-07-31,2023-07-31,CG 160 TITAN FLEXone,Honda,2023,2023,Aprovado
2,2023-07-31,2023-08-01,Fiesta 1.0 8V Flex 5p,Ford,2011,2012,Reprovado
2,2023-07-31,2023-07-31,POP 110i,Honda,2023,2023,Aprovado
2,2023-07-31,2023-08-01,Palio 1.0 4p,Fiat,2008,2008,Aprovado
65,2023-07-31,2023-08-01,FIESTA 1.0 FLEX,FORD,2012,2013,Aprovado
65,2023-07-31,2023-08-01,COMPASS S T270 1.3 TB 4X2 FLEX,JEEP,2021,2022,Aprovado
2,2023-07-31,2023-07-31,YBR 125 FACTOR E,YAMAHA,2014,2015,Aprovado
2,2023-07-31,2023-07-31,XTZ 250 TENERE,YAMAHA,2011,2011,Aprovado
2,2023-07-31,2023-07-31,Citycom.300i,DAFRA,2014,2015,Aprovado
2,2023-07-31,2023-07-31,XRE 300 RALLY,Honda,2022,2023,Aprovado
2,2023-07-31,2023-07-31,CG 160 TITAN FLEXone,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,F 750 GS Premium,BMW,2021,2022,Aprovado
2,2023-07-31,2023-07-31,FZ25 250 FAZER FLEX,YAMAHA,2022,2023,Aprovado
2,2023-07-31,2023-07-31,Clio RT 1.6 5p,Renault,1999,1999,Aprovado
2,2023-07-31,2023-07-31,CR-V LX 2.0 16V 2WD Aut,Honda,2010,2010,Aprovado
2,2023-07-31,2023-07-31,CG 150 FAN ESi,Honda,2011,2011,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2020,2021,Aprovado
67,2023-07-31,2023-07-31,"","","","",Aprovado
61,2023-07-31,2023-07-31,"","","","",Reprovado
2,2023-07-31,2023-07-31,CB 1000R,Honda,2021,2021,Aprovado
73,2023-07-31,2023-08-01,"","","","",Reprovado
2,2023-07-31,2023-07-31,FZ25 250 FAZER FLEX,YAMAHA,2021,2021,Aprovado
2,2023-07-31,2023-07-31,NEXT 250cc,DAFRA,2014,2015,Aprovado
2,2023-07-31,2023-08-01,PCX 150 DLX,Honda,2017,2017,Aprovado
2,2023-07-31,2023-07-31,Classe A 160 Classic mec,Mercedes-Benz,2005,2005,Aprovado
65,2023-07-31,2023-08-01,GRAND SIENA ATTRACTIVE 1.4 EVO,FIAT,2013,2014,Reprovado
2,2023-07-31,2023-07-31,PRISMA  Sed. Maxx 1.4 8V Econof,GM - Chevrolet,2008,2008,Aprovado
2,2023-07-31,2023-07-31,PCX 150,Honda,2014,2014,Aprovado
2,2023-07-31,2023-07-31,BIZ 125 Flexone,Honda,2021,2022,Aprovado
2,2023-07-31,2023-07-31,FZ25 250 FAZER FLEX,YAMAHA,2019,2020,Aprovado
2,2023-07-31,2023-07-31,Gol Special 1.0 2p,VW - VolksWagen,1998,1999,Aprovado
2,2023-07-31,2023-08-01,ELITE 125,Honda,2021,2021,Aprovado
2,2023-07-31,2023-07-31,XR 250 TORNADO,Honda,2005,2005,Aprovado
2,2023-07-31,2023-07-31,NMAX 160,YAMAHA,2022,2022,Aprovado
2,2023-07-31,2023-07-31,XJ6 N,YAMAHA,2012,2012,Aprovado
53,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,HB20 Comfort Plus 1.6 Flex 16V Aut.,Hyundai,2017,2018,Aprovado
2,2023-07-31,2023-07-31,Corsa Sed.Classic VHC  1.0,GM - Chevrolet,2003,2003,Aprovado
2,2023-07-31,2023-07-31,GSX-R 750 W SRAD,Suzuki,2013,2013,Aprovado
2,2023-07-31,2023-07-31,SANDERO SPORT RS 2.0 Hi-Power 16V 5p,Renault,2019,2020,Aprovado
2,2023-07-31,2023-07-31,Z 1000 R Edition,KAWASAKI,2022,2022,Aprovado
2,2023-07-31,2023-08-01,XRE 190,Honda,2022,2022,Aprovado
2,2023-07-31,2023-08-01,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,NEXT 250cc,DAFRA,2014,2014,Aprovado
2,2023-07-31,2023-07-31,NMAX 160,YAMAHA,2020,2020,Aprovado
2,2023-07-31,2023-07-31,Z 750,KAWASAKI,2009,2009,Aprovado
2,2023-07-31,2023-07-31,YS 250 FAZER,YAMAHA,2012,2012,Aprovado
2,2023-07-31,2023-07-31,Fiesta 1.5 16V Flex Mec. 5p,Ford,2014,2015,Aprovado
2,2023-07-31,2023-07-31,X60 1.8 16V 128cv 5p Mec.,LIFAN,2015,2016,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2020,2021,Aprovado
2,2023-07-31,2023-07-31,NXR 150 Bros ESD MIX,Honda,2011,2011,Aprovado
2,2023-07-31,2023-07-31,XRE 300 ABS,Honda,2021,2022,Aprovado
2,2023-07-31,2023-07-31,YBR 150 FACTOR ED,YAMAHA,2023,2023,Aprovado
2,2023-07-31,2023-07-31,PCX 150,Honda,2019,2019,Aprovado
2,2023-07-31,2023-07-31,NX-4 FALCON 400,Honda,2007,2007,Aprovado
2,2023-07-31,2023-07-31,CG 150 TITAN-EX MIX,Honda,2012,2013,Aprovado
2,2023-07-31,2023-07-31,A3 Sportback 2.0 16V TFSI S-Tronic,Audi,2007,2008,Aprovado
2,2023-07-31,2023-07-31,Corolla XEi 1.8 aut,Toyota,2003,2004,Aprovado
2,2023-07-31,2023-07-31,CG 160 TITAN FLEXone,Honda,2021,2022,Aprovado
2,2023-07-31,2023-08-01,Fox 1.0 Mi Total Flex 8V 5p,VW - VolksWagen,2012,2013,Aprovado
2,2023-07-31,2023-08-01,Fit S 1.5 Aut,Honda,2008,2008,Aprovado
2,2023-07-31,2023-07-31,CG 150 TITAN-EX MIX Flex,Honda,2011,2011,Aprovado
2,2023-07-31,2023-07-31,CB 300F Twister Flex,Honda,2023,2023,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-08-01,CG 160 FAN Flex,Honda,2020,2020,Aprovado
2,2023-07-31,2023-07-31,PCX 160 DLX,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,VT 750 SHADOW,Honda,2006,2006,Aprovado
2,2023-07-31,2023-07-31,EcoSport FREESTYLE 1.6 16V Flex 5p,Ford,2012,2013,Aprovado
2,2023-07-31,2023-07-31,FZ25 250 FAZER FLEX,YAMAHA,2018,2018,Aprovado
2,2023-07-31,2023-07-31,ADV 150,Honda,2023,2023,Aprovado
53,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-08-01,NXR 150 Bros ES MIX,Honda,2011,2011,Aprovado
2,2023-07-31,2023-07-31,CG 150 FAN ESDi Flex,Honda,2014,2014,Aprovado
61,2023-07-31,2023-07-31,"","","","",Reprovado
2,2023-07-31,2023-08-01,CB TWISTER 250cc,Honda,2022,2022,Aprovado
65,2023-07-31,2023-08-01,COROLLA XEI 2.0 FLEX,TOYOTA,2011,2012,Aprovado
2,2023-07-31,2023-08-01,NMAX 160,YAMAHA,2016,2017,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,CB 500X,Honda,2022,2023,Aprovado
2,2023-07-31,2023-07-31,CB 300R,Honda,2009,2010,Aprovado
2,2023-07-31,2023-07-31,LEAD 110,Honda,2012,2012,Aprovado
2,2023-07-31,2023-08-01,CB 600F Hornet,Honda,2007,2007,Aprovado
2,2023-07-31,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2018,2018,Aprovado
2,2023-07-31,2023-07-31,MT-03 321,YAMAHA,2020,2020,Aprovado
2,2023-07-31,2023-08-01,Civic Sed. LXL SE 1.8 Flex 16V Aut,Honda,2011,2011,Aprovado
2,2023-07-31,2023-07-31,Renegade Longitude 1.8 4x2 Flex 16V Aut.,Jeep,2020,2020,Aprovado
2,2023-07-31,2023-08-01,XTZ 250 TENERE,YAMAHA,2017,2018,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2022,2022,Aprovado
2,2023-07-31,2023-07-31,CG 160 Start,Honda,2020,2020,Aprovado
2,2023-07-31,2023-07-31,FZ15 150 FAZER FLEX,YAMAHA,2023,2023,Aprovado
2,2023-07-31,2023-07-31,CBX 250 TWISTER,Honda,2008,2008,Aprovado
2,2023-07-31,2023-08-01,CB TWISTER 250cc,Honda,2016,2016,Aprovado
2,2023-07-31,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2019,2019,Aprovado
61,2023-07-31,2023-08-01,"","","","",Aprovado
2,2023-07-31,2023-07-31,NINJA 300,KAWASAKI,2017,2018,Aprovado
2,2023-07-31,2023-07-31,FZ25 250 FAZER FLEX,YAMAHA,2021,2022,Aprovado
2,2023-07-31,2023-07-31,CB 500F,Honda,2018,2018,Aprovado
2,2023-07-31,2023-07-31,F 800 GS 798cc,BMW,2013,2014,Aprovado
2,2023-07-31,2023-07-31,Ranger XL 2.3 CS,Ford,1996,1997,Aprovado
2,2023-07-31,2023-07-31,CG 150 Start FLEXone,Honda,2015,2015,Aprovado
2,2023-07-31,2023-07-31,AMAROK Highline CD 3.0 4x4 TB Dies. Aut.,VW - VolksWagen,2018,2018,Aprovado
2,2023-07-31,2023-07-31,SH 150i,Honda,2018,2018,Aprovado
2,2023-07-31,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2016,2016,Aprovado
65,2023-07-31,2023-08-01,S 10 PICK-UP LT 2.4 CD FLEX PO,GM - CHEVROLET,2013,2013,Aprovado
2,2023-07-31,2023-07-31,FAT BOB FXFB,HARLEY-DAVIDSON,2019,2020,Aprovado
2,2023-07-31,2023-08-01,Gol CL  1.8,VW - VolksWagen,1994,1994,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,Toyota,2022,2022,Aprovado
2,2023-07-31,2023-07-31,XTZ 250 LANDER 249cc,YAMAHA,2008,2008,Aprovado
2,2023-07-31,2023-07-31,XTZ 150 CROSSER Z FLEX,YAMAHA,2022,2023,Aprovado
2,2023-07-31,2023-07-31,CB 600F Hornet,Honda,2012,2013,Aprovado
2,2023-07-31,2023-07-31,LOGAN Zen Flex 1.0 12V 4p Mec.,Renault,2022,2023,Aprovado
2,2023-07-31,2023-07-31,Citycom.300i,DAFRA,2013,2014,Aprovado
2,2023-07-31,2023-07-31,CRUISYM 150,DAFRA,2021,2022,Aprovado
2,2023-07-31,2023-07-31,XTZ 150 CROSSER Z FLEX,YAMAHA,2021,2022,Aprovado
2,2023-07-31,2023-07-31,F 700 GS,BMW,2017,2017,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,ETIOS XS 1.5 Flex 16V 5p Mec.,Toyota,2017,2018,Aprovado
2,2023-07-31,2023-07-31,ADV 150,Honda,2022,2022,Aprovado
2,2023-07-31,2023-08-01,ELITE 125,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,NINJA 250R,KAWASAKI,2011,2011,Aprovado
61,2023-07-31,2023-08-01,"","","","",Aprovado
2,2023-07-31,2023-07-31,DL 1000 V-Strom,Suzuki,2017,2018,Aprovado
2,2023-07-31,2023-07-31,MT-03 321,YAMAHA,2017,2018,Aprovado
2,2023-07-31,2023-07-31,KICKS S Direct 1.6 16V Flex 5p Aut.,Nissan,2018,2019,Aprovado
73,2023-07-31,2023-07-31,"","","","",Reprovado
2,2023-07-31,2023-07-31,XTZ 250 LANDER 249cc,YAMAHA,2008,2008,Aprovado
73,2023-07-31,2023-08-01,"","","","",Reprovado
2,2023-07-31,2023-07-31,POP 110i,Honda,2022,2022,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,Sportage LX 2.0 16V Aut,Kia Motors,2013,2014,Aprovado
2,2023-07-31,2023-07-31,FZ15 150 FAZER FLEX,YAMAHA,2023,2024,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,OUTLANDER COMFORT 2.0 16V Aut.,Mitsubishi,2018,2018,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2020,2021,Aprovado
2,2023-07-31,2023-07-31,Polo Classic 1.8,VW - VolksWagen,1997,1997,Aprovado
2,2023-07-31,2023-07-31,CG 160 Start,Honda,2017,2017,Aprovado
2,2023-07-31,2023-07-31,CB TWISTER 250cc,Honda,2022,2022,Aprovado
2,2023-07-31,2023-07-31,CG 160 TITAN FLEXone,Honda,2021,2021,Aprovado
2,2023-07-31,2023-07-31,CG 160 Start,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,F 800 GS Adventure,BMW,2016,2016,Aprovado
2,2023-07-31,2023-07-31,Z 750,KAWASAKI,2010,2010,Aprovado
2,2023-07-31,2023-07-31,NXR 150 Bros ES,Honda,2007,2007,Aprovado
2,2023-07-31,2023-07-31,TIGER 800 XRT,TRIUMPH,2019,2019,Aprovado
2,2023-07-31,2023-07-31,R 1200 GS Adventure,BMW,2012,2013,Aprovado
59,2023-07-31,2023-08-01,KWID,RENAULT,2018,2018,Aprovado
2,2023-07-31,2023-07-31,FZ25 250 FAZER FLEX,YAMAHA,2022,2023,Aprovado
61,2023-07-31,2023-07-31,"","","","",Reprovado
2,2023-07-31,2023-07-31,NEXT 250cc,DAFRA,2014,2015,Aprovado
2,2023-07-31,2023-07-31,CB 600F Hornet,Honda,2011,2011,Aprovado
2,2023-07-31,2023-07-31,TT 2.0 16v TFSI S-Tronic,Audi,2016,2016,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,NX-4 FALCON 400,Honda,2007,2008,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,Renegade1.8 4x2 Flex 16V Aut.,Jeep,2018,2018,Aprovado
2,2023-07-31,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,POP 100 97cc,Honda,2014,2015,Aprovado
2,2023-07-31,2023-07-31,Fiesta 1.0 8V Flex 5p,Ford,2007,2008,Aprovado
2,2023-07-31,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2021,2022,Aprovado
2,2023-07-31,2023-07-31,YBR 150 FACTOR ED,YAMAHA,2022,2023,Aprovado
2,2023-07-31,2023-07-31,YS 250 FAZER,YAMAHA,2014,2014,Aprovado
53,2023-07-31,2023-07-31,"","","","",Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,TIGER 800XC,TRIUMPH,2013,2014,Aprovado
2,2023-07-31,2023-08-01,PCX 160,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,CB 500F,Honda,2014,2014,Aprovado
2,2023-07-31,2023-08-01,Fiesta Personnalité 1.0 8V 66cv 5p,Ford,2005,2005,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-31,2023-08-01,Pajero HPE Full 3.2 4x4 T.I.Dies. 5p Aut,Mitsubishi,2010,2011,Aprovado
2,2023-07-31,2023-07-31,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,Toyota,2013,2013,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-08-01,Creta Smart Plus 1.6 16V Flex Aut.,Hyundai,2020,2021,Aprovado
2,2023-07-31,2023-07-31,FZ25 250 FAZER FLEX,YAMAHA,2021,2021,Aprovado
2,2023-07-31,2023-07-31,VERSA SV 1.6 16V FlexStart 4p Aut.,Nissan,2016,2017,Aprovado
2,2023-07-31,2023-07-31,FLUO 125 ABS,YAMAHA,2023,2024,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-08-01,JOY Hatch1.0 8V Flex 5p Mec.,GM - Chevrolet,2019,2020,Aprovado
2,2023-07-31,2023-07-31,ELECTRA GLIDE ULTRA LIMITED FLHTK,HARLEY-DAVIDSON,2014,2014,Aprovado
2,2023-07-31,2023-07-31,L200 Triton HPE 3.2 CD TB Int.Diesel Aut,Mitsubishi,2012,2013,Aprovado
2,2023-07-31,2023-08-01,YBR 150 FACTOR ED,YAMAHA,2016,2017,Aprovado
2,2023-07-31,2023-08-01,YS 250 FAZER BlueFlex,YAMAHA,2017,2017,Aprovado
2,2023-07-31,2023-07-31,CG 160 TITAN FLEXone,Honda,2021,2021,Aprovado
2,2023-07-31,2023-07-31,HR-V EX 1.8 Flexone 16V 5p Aut.,Honda,2016,2017,Aprovado
2,2023-07-31,2023-07-31,TRACKER Premier 1.4 Turbo 16V Flex Aut,GM - Chevrolet,2017,2018,Aprovado
2,2023-07-31,2023-08-01,CG 160 FAN Flex,Honda,2021,2022,Aprovado
2,2023-07-31,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,GV 250 MIRAGE,KASINSKI,2011,2011,Aprovado
2,2023-07-31,2023-07-31,XTZ 250 LANDER 249cc,YAMAHA,2022,2023,Aprovado
2,2023-07-31,2023-07-31,ROAD GLIDE SPECIAL FLTRXS,HARLEY-DAVIDSON,2022,2022,Aprovado
2,2023-07-31,2023-07-31,ELITE 125,Honda,2023,2023,Aprovado
2,2023-07-31,2023-08-01,FZ15 150 FAZER FLEX,YAMAHA,2022,2023,Aprovado
2,2023-07-31,2023-07-31,NEXT 300cc,DAFRA,2018,2019,Aprovado
2,2023-07-31,2023-08-01,YZF R-3 321,YAMAHA,2019,2019,Aprovado
2,2023-07-31,2023-07-31,ONIX HATCH Joy 1.0 8V Flex 5p Mec.,GM - Chevrolet,2017,2018,Aprovado
2,2023-07-31,2023-07-31,YS 250 FAZER,YAMAHA,2008,2008,Aprovado
2,2023-07-31,2023-07-31,XLR 125,Honda,2001,2001,Aprovado
2,2023-07-31,2023-07-31,CG 125 TITAN-KS,Honda,2003,2003,Aprovado
2,2023-07-31,2023-07-31,MT-07,YAMAHA,2022,2022,Aprovado
2,2023-07-31,2023-07-31,NMAX 160,YAMAHA,2020,2020,Aprovado
2,2023-07-31,2023-08-01,KA 1.6 8V Flex 3p,Ford,2009,2009,Aprovado
2,2023-07-31,2023-07-31,PCX 160 DLX,Honda,2023,2023,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-08-01,Civic Sedan EXL 2.0 Flex 16V Aut.4p,Honda,2018,2018,Aprovado
2,2023-07-31,2023-07-31,CG 160 Start,Honda,2021,2022,Aprovado
2,2023-07-31,2023-07-31,CHOPPER ROAD 150,HAOJUE,2017,2018,Aprovado
2,2023-07-31,2023-07-31,BIZ 125 ES,Honda,2012,2012,Aprovado
2,2023-07-31,2023-07-31,VERSYS-X 300,KAWASAKI,2017,2018,Aprovado
2,2023-07-31,2023-07-31,YBR 150 FACTOR ED,YAMAHA,2022,2023,Aprovado
2,2023-07-31,2023-08-01,CG 160 FAN Flex,Honda,2017,2018,Aprovado
2,2023-07-31,2023-07-31,XTZ 250 LANDER 249cc,YAMAHA,2014,2014,Aprovado
61,2023-07-31,2023-07-31,"","","","",Reprovado
2,2023-07-31,2023-07-31,Grand Siena ESSENCE 1.6 Flex 16V,Fiat,2015,2016,Aprovado
2,2023-07-31,2023-07-31,Baleno 1.6 16V Mec.,Suzuki,1997,1998,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
59,2023-07-31,2023-07-31,YARIS XL 1.5,TOYOTA,2019,2020,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,Corsa Hat. Max 1.0 FlexPower,GM - Chevrolet,2006,2006,Aprovado
2,2023-07-31,2023-07-31,FZ25 250 FAZER FLEX,YAMAHA,2023,2023,Aprovado
2,2023-07-31,2023-07-31,X-ADV 745cc,Honda,2020,2021,Aprovado
2,2023-07-31,2023-07-31,BIZ 110i,Honda,2020,2020,Aprovado
2,2023-07-31,2023-07-31,HB20 Comf. 1.0,Hyundai,2014,2015,Aprovado
2,2023-07-31,2023-07-31,NINJA ZX-11 1100cc,KAWASAKI,1995,1996,Aprovado
2,2023-07-31,2023-08-01,FZ25 250 FAZER FLEX,YAMAHA,2017,2018,Aprovado
2,2023-07-31,2023-07-31,HB20 Premium 1.6 Flex 16V Aut.,Hyundai,2013,2013,Aprovado
2,2023-07-31,2023-08-01,FZ15 150 FAZER FLEX,YAMAHA,2022,2023,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2023,2023,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,CG 150 FAN ESi,Honda,2009,2010,Aprovado
65,2023-07-31,2023-08-01,HILUX CD SRX 4X4 2.8 TDI 16V D,TOYOTA,2019,2019,Aprovado
2,2023-07-31,2023-07-31,NMAX 160,YAMAHA,2022,2022,Aprovado
65,2023-07-31,2023-08-01,GOL 1.6 MSI FLEX 8V 5P,VOLKSWAGEN,2021,2022,Aprovado
2,2023-07-31,2023-07-31,ix35 2.0 16V 170cv 2WD aut,Hyundai,2011,2012,Reprovado
2,2023-07-31,2023-07-31,CG 160 Cargo,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,CB 600F Hornet,Honda,2010,2010,Aprovado
2,2023-07-31,2023-07-31,CHOPPER ROAD 150,HAOJUE,2018,2019,Aprovado
2,2023-07-31,2023-08-01,XRE 300,Honda,2015,2015,Aprovado
2,2023-07-31,2023-07-31,Fusca 1600,VW - VolksWagen,1986,1986,Aprovado
2,2023-07-31,2023-08-01,YARIS XS 1.5 Flex 16V 5p Aut.,Toyota,2022,2023,Aprovado
2,2023-07-31,2023-07-31,MT-07 ABS 689cc,YAMAHA,2015,2016,Aprovado
2,2023-07-31,2023-08-01,Silverado 4.2 Turbo Diesel,GM - Chevrolet,1997,1998,Aprovado
2,2023-07-31,2023-07-31,CB TWISTER 250cc,Honda,2020,2020,Aprovado
2,2023-07-31,2023-07-31,C3 Origine 1.5 Flex 8V 5p Mec.,Citroën,2014,2014,Aprovado
2,2023-07-31,2023-08-01,MASTER RIDE 150,HAOJUE,2023,2024,Aprovado
2,2023-07-31,2023-07-31,YS 150 Fazer ED,YAMAHA,2015,2015,Aprovado
2,2023-07-31,2023-07-31,XTZ 250 LANDER 249cc,YAMAHA,2008,2008,Aprovado
2,2023-07-31,2023-07-31,Sprinter 415 VAN Standard T.A. 2.2 Dies.,Mercedes-Benz,2018,2019,Aprovado
2,2023-07-31,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2019,2019,Aprovado
65,2023-07-31,2023-08-01,FOX CONNECT 16 FLEX 8V 5P,VOLKSWAGEN,2017,2018,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN ESDi FLEXONE,Honda,2016,2016,Aprovado
2,2023-07-31,2023-07-31,X5 XDRIVE 35i 3.0 306cv Bi-Turbo,BMW,2013,2013,Reprovado
2,2023-07-31,2023-08-01,CG 160 Start,Honda,2022,2023,Aprovado
2,2023-07-31,2023-07-31,ER-6n 650cc,KAWASAKI,2012,2013,Aprovado
2,2023-07-31,2023-07-31,CG 150 TITAN-EX MIX Flex,Honda,2014,2014,Aprovado
2,2023-07-31,2023-07-31,Ducato Maxi. Long. 2.3 T.Alto ME Diesel,Fiat,2015,2016,Reprovado
2,2023-07-31,2023-07-31,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,Toyota,2005,2006,Aprovado
2,2023-07-31,2023-08-01,CB 300R,Honda,2015,2015,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,Kombi Standard 1.4 Mi Total Flex 8V,VW - VolksWagen,2012,2012,Aprovado
2,2023-07-31,2023-07-31,PCX 150,Honda,2015,2015,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,DOMINAR 200,BAJAJ,2023,2023,Aprovado
2,2023-07-31,2023-07-31,AZ 01 50cc,AVELLOZ,2022,2023,Aprovado
2,2023-07-31,2023-07-31,WORKER 125,SHINERAY,2023,2024,Aprovado
2,2023-07-31,2023-07-31,BOULEVARD M800,Suzuki,2012,2013,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,BIZ 125 Flexone,Honda,2021,2021,Aprovado
65,2023-07-31,2023-08-01,COROLLA XEI 2.0 FLEX,TOYOTA,2021,2022,Aprovado
65,2023-07-31,2023-08-01,C3 TENDANCE 1.5 FLEX,CITROEN,2015,2016,Aprovado
67,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,CB TWISTER 250cc,Honda,2018,2018,Aprovado
2,2023-07-31,2023-07-31,XRE 190,Honda,2023,2023,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN Flex,Honda,2021,2021,Aprovado
2,2023-07-31,2023-07-31,CG 150 TITAN-EX MIX,Honda,2015,2015,Aprovado
2,2023-07-31,2023-08-01,Z 750,KAWASAKI,2012,2012,Aprovado
2,2023-07-31,2023-07-31,VT 750 SHADOW,Honda,2011,2012,Aprovado
2,2023-07-31,2023-07-31,Z 750,KAWASAKI,2010,2010,Aprovado
2,2023-07-31,2023-07-31,CG 125 FAN,Honda,2011,2012,Aprovado
2,2023-07-31,2023-07-31,PRISMA  Sed. LT  1.4 8V Econof,GM - Chevrolet,2011,2012,Aprovado
2,2023-07-31,2023-07-31,Fit EXL 1.5 Flex 16V 5p Aut,Honda,2015,2016,Aprovado
2,2023-07-31,2023-07-31,CB 300F Twister Flex,Honda,2023,2023,Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
61,2023-07-31,2023-07-31,"","","","",Aprovado
53,2023-07-31,2023-07-31,"","","","",Aprovado
2,2023-07-31,2023-07-31,NMAX 160,YAMAHA,2019,2019,Aprovado
61,2023-07-31,2023-07-31,"","","","",Reprovado
65,2023-07-31,2023-08-01,COMPASS LONGITUDE 2.0 4X4 DIES,JEEP,2021,2021,Aprovado
65,2023-07-31,2023-08-01,STRADA FREEDOM 1.4 FLEX 8V CD,FIAT,2018,2019,Aprovado
2,2023-07-31,2023-07-31,CG 160 FAN ESDi FLEXONE,Honda,2015,2016,Aprovado
65,2023-07-31,2023-08-01,S10 PIC-UP H.COUNTRY 2.8 4X4 C,GM - CHEVROLET,2021,2022,Aprovado
65,2023-07-31,2023-08-01,GOL TRENDLINE 1.6 T. FLEX 8V,VOLKSWAGEN,2017,2018,Aprovado
2,2023-07-31,2023-07-31,CG 150 TITAN-KS MIX,Honda,2009,2009,Aprovado
